COHORT_MONTH,TYPE,REGION,FIRST_PRODUCT,CURRENCY,VOLUME,TRANSACTION_COUNT,VOLUME_STD
2021-10-01,paid_display,REGION 4,BANK CARD,PHP,4929.329962207123,13,969.346302342588
2021-10-01,audio,REGION 4,BANK CARD,AOA,12990.773487999288,4,90.63142721093323
2021-10-01,audio,REGION 9,TRANSFER,ARS,10250.912917152289,3,2861.8836475893677
2021-10-01,paid_display,REGION 1,TRANSFER,ZAR,2085.796902178649,3,36.972015762251715
2021-10-01,owned_partners,REGION 7,TRANSFER,TTD,895.0682554751365,6,108.99917844616108
2021-10-01,paid_social,REGION 4,ADD MONEY,QAR,1667.4138322257756,9,157.868549906438
2021-10-01,seo_content,REGION 2,BANK CARD,UGX,59229.94593384752,134,1596.666153579971
2021-10-01,email,REGION 5,BANK CARD,ILS,55893.64902261266,61,1621.5919367385434
2021-10-01,news,REGION 4,BANK CARD,BRL,21609.198612786346,80,648.8909036866551
2021-10-01,invite,REGION 3,TRANSFER,CZK,152.36086268867095,6,233.6323093462136
2021-10-01,paid_display,REGION 7,TRANSFER,CLP,7678.268007712203,31,698.7150793065621
2021-10-01,audio,REGION 9,TRANSFER,DKK,3189.3292579648255,19,302.92429333500223
2021-10-01,paid_display,REGION 3,ADD MONEY,PYG,2133.7456217244157,10,97.9371323720612
2021-10-01,bank_partnerships,REGION 2,BANK CARD,BWP,30283.56421190322,20,2932.352026044732
2021-10-01,organic_social,REGION 1,ADD MONEY,GBP,4372.277392215474,33,144.84193573691846
2021-10-01,owned_partners,REGION 2,TRANSFER,ILS,3757.9127099398124,15,1195.1116761966216
2021-10-01,news,REGION 2,TRANSFER,MYR,665.1379251197402,3,143.54734379170108
2021-10-01,news,REGION 3,TRANSFER,ARS,4590.381445952666,10,845.4566530373995
2021-10-01,paid_display,REGION 9,ADD MONEY,RSD,655.0451562228237,1,152.2730486773212
2021-10-01,paid_search,REGION 7,ADD MONEY,IDR,1912.9762053491547,36,66.34208583401244
2021-10-01,audio,REGION 1,BANK CARD,FJD,14137.438983213644,20,988.3452329701175
2021-10-01,email,REGION 9,BANK CARD,FJD,4852.069334323082,17,985.2565534529942
2021-10-01,direct,REGION 8,BANK CARD,BWP,7308.219184831177,5,76.50752676669619
2021-10-01,news,REGION 4,BANK CARD,GEL,42564.508712885894,20,3728.1210593705177
2021-10-01,news,REGION 9,BANK CARD,CRC,27678.974557925303,32,945.340562753096
2021-10-01,word_of_mouth,REGION 1,BANK CARD,TTD,1841.6257403923414,9,19.73546183491198
2021-10-01,other,REGION 4,ADD MONEY,CNY,1513.4539231865724,8,123.73418046847335
2021-10-01,bank_partnerships,REGION 1,BANK CARD,UGX,46037.73869231841,25,2758.2626255994887
2021-10-01,word_of_mouth,REGION 5,BANK CARD,MXN,8753.394452986831,15,1107.531739352383
2021-10-01,bank_partnerships,REGION 9,BANK CARD,CNY,372.87726488166095,6,242.25045705791703
2021-10-01,news,REGION 5,BANK CARD,ZAR,2611.3557902156363,11,627.186920766565
2021-10-01,audio,REGION 4,ADD MONEY,CNY,686.7419966288176,20,317.26198413034786
2021-10-01,news,REGION 2,BANK CARD,TWD,77263.19933489413,33,6200.541380801309
2021-10-01,out_of_home,REGION 4,BANK CARD,UYU,5841.110024411186,11,1104.4208086144988
2021-10-01,paid_search,REGION 7,BANK CARD,RUB,1551.5759326166726,6,268.3602386240608
2021-10-01,out_of_home,REGION 9,BANK CARD,ZAR,2284.78448284333,16,541.2115672745277
2021-10-01,seo_content,REGION 2,ADD MONEY,CLP,1872.5581229219556,22,138.1632069191233
2021-10-01,seo_content,REGION 3,BANK CARD,IDR,3595.949612399191,19,196.03882456842845
2021-10-01,paid_search,REGION 6,ADD MONEY,PHP,254.11499099500998,8,248.83834513922932
2021-10-01,news,REGION 9,ADD MONEY,SEK,2282.6737159144545,7,144.1184700823638
2021-10-01,owned_partners,REGION 4,TRANSFER,CRC,32006.49014694598,11,11695.427726732916
2021-10-01,paid_search,REGION 6,TRANSFER,BDT,30703.7365383576,36,1176.353873436345
2021-10-01,news,REGION 2,ADD MONEY,NGN,84.86824692820754,5,168.86875132319656
2021-10-01,owned_partners,REGION 9,BANK CARD,UYU,10632.088737368329,14,1414.18999005844
2021-10-01,invite,REGION 7,BANK CARD,IDR,422.71674207860855,10,110.78442757479014
2021-10-01,seo_content,REGION 6,BANK CARD,AOA,4812.713095061482,10,732.2457975825879
2021-10-01,email,REGION 2,BANK CARD,ZAR,23220.33374941722,10,2381.3014297259174
2021-10-01,word_of_mouth,REGION 9,ADD MONEY,PYG,2313.4835876827315,24,211.1034530918285
2021-10-01,affiliates,REGION 5,TRANSFER,AUD,1433.6721573397222,11,294.82004670293384
2021-10-01,paid_display,REGION 9,BANK CARD,PHP,14150.996493474417,9,1792.2641768690983
2021-10-01,organic_social,REGION 3,BANK CARD,CLP,2369.5598226284546,5,16.229458478520787
2021-10-01,affiliates,REGION 1,BANK CARD,AED,212.3335297990546,7,273.09468115659826
2021-10-01,paid_search,REGION 7,BANK CARD,AOA,2254.319993689931,7,244.7049527873895
2021-10-01,owned_partners,REGION 4,BANK CARD,EGP,227.39921972958444,13,193.6638715745028
2021-10-01,news,REGION 3,ADD MONEY,KHR,1328.2941592224672,55,92.29094586450805
2021-10-01,invite,REGION 7,BANK CARD,CNY,2097.2743271184054,7,252.66207720993935
2021-10-01,owned_partners,REGION 9,BANK CARD,CZK,4704.246723603519,7,2275.842441539327
2021-10-01,0.0,REGION 7,TRANSFER,CLP,1604.971237307709,9,141.9480300627033
2021-10-01,seo_content,REGION 2,TRANSFER,JPY,1994.18785248437,4,59.65378230743587
2021-10-01,audio,REGION 9,BANK CARD,NPR,2289.9239487975447,5,132.17437044946422
2021-10-01,affiliates,REGION 7,BANK CARD,CZK,2560.3012304552453,10,199.2631549366592
2021-10-01,paid_search,REGION 4,ADD MONEY,KGS,1142.411999971099,30,237.5996875099148
2021-10-01,paid_social,REGION 6,BANK CARD,NOK,6720.896961449732,18,872.5565965352782
2021-10-01,paid_display,REGION 4,TRANSFER,ZAR,1785.8769764407023,12,268.146300636524
2021-10-01,news,REGION 4,ADD MONEY,LSL,852.2975947535463,19,69.77296641836219
2021-10-01,audio,REGION 9,BANK CARD,IDR,12550.066293473466,25,647.6420063734911
2021-10-01,news,REGION 3,TRANSFER,GBP,867.5634408600517,6,18.803031236865262
2021-10-01,invite,REGION 9,BANK CARD,MYR,1421.0668200549676,6,51.92135129178016
2021-10-01,invite,REGION 6,TRANSFER,ILS,2088.2950323457057,18,288.3905940221454
2021-10-01,bank_partnerships,REGION 2,BANK CARD,IDR,3749.6964092164253,8,330.7669766928151
2021-10-01,seo_content,REGION 4,TRANSFER,TRY,2892.690565644904,4,337.9291392634593
2021-10-01,paid_social,REGION 3,BANK CARD,SAR,1920.8678908413378,4,488.843109365247
2021-10-01,paid_display,REGION 1,BANK CARD,BGN,65198.26782735633,29,12246.869308873635
2021-10-01,paid_social,REGION 6,TRANSFER,VND,4747.552997392055,6,2227.7499747203865
2021-10-01,paid_social,REGION 2,ADD MONEY,KHR,1838.7739934084482,4,217.7372689129223
2021-10-01,0.0,REGION 4,BANK CARD,THB,287.2041299439795,13,22.73602387934311
2021-10-01,news,REGION 6,TRANSFER,AUD,4001.6237951545936,19,828.0152562570294
2021-10-01,paid_social,REGION 3,BANK CARD,ARS,3015.426672345088,19,614.6831594029809
2021-10-01,paid_social,REGION 1,BANK CARD,HUF,17728.266619162107,10,2506.775262792344
2021-10-01,owned_partners,REGION 3,TRANSFER,BWP,2177.026814204998,3,179.71201020313126
2021-10-01,audio,REGION 7,BANK CARD,TND,802.9479559400609,2,293.2783084048065
2021-10-01,owned_partners,REGION 4,ADD MONEY,ZAR,1467.932515850461,6,311.99645870046686
2021-10-01,out_of_home,REGION 7,BANK CARD,BGN,7043.609427543158,14,559.0316234887761
2021-10-01,news,REGION 2,TRANSFER,UGX,16415.671491149766,49,348.8387636124644
2021-10-01,seo_content,REGION 1,TRANSFER,EUR,12634.020453139172,4,1269.5092506441272
2021-10-01,audio,REGION 2,BANK CARD,NPR,5027.405709408109,8,1103.7139560360315
2021-10-01,word_of_mouth,REGION 1,BANK CARD,AOA,29508.178393960578,47,1930.170580908539
2021-10-01,out_of_home,REGION 4,TRANSFER,TZS,61.05824816633065,2,260.3899469091885
2021-10-01,word_of_mouth,REGION 2,TRANSFER,NZD,35699.217040574935,9,11124.068480351176
2021-10-01,seo_content,REGION 9,TRANSFER,CNY,4389.983681358614,21,824.7148202506337
2021-10-01,invite,REGION 1,TRANSFER,QAR,4638.656319090125,12,922.6846701823201
2021-10-01,owned_partners,REGION 6,BANK CARD,PLN,1078.8658997841906,8,637.6673611044089
2021-10-01,news,REGION 2,ADD MONEY,TND,453.48241401515963,10,115.82117371467393
2021-10-01,email,REGION 5,BANK CARD,ANG,508.7994463546925,8,200.3579790171673
2021-10-01,email,REGION 1,TRANSFER,KRW,1962.5283999340206,7,124.71583851977184
2021-10-01,email,REGION 7,BANK CARD,BWP,32731.174295745543,18,3499.3675424436906
2021-10-01,audio,REGION 9,BANK CARD,PLN,1463.1839411203518,8,61.779748546587456
2021-10-01,paid_display,REGION 9,BANK CARD,AED,10597.371971085704,14,4853.420968682452
2021-10-01,word_of_mouth,REGION 3,TRANSFER,ANG,1597.9941697712854,12,185.27813699656662
2021-10-01,word_of_mouth,REGION 2,TRANSFER,MYR,789.345339867469,5,298.5510453186537
2021-10-01,word_of_mouth,REGION 9,TRANSFER,RUB,3285.695968369494,20,471.973822838912
2021-10-01,affiliates,REGION 4,TRANSFER,NPR,2527.4113195447276,8,191.23906357448848
2021-10-01,paid_search,REGION 5,BANK CARD,IDR,53577.64465022414,115,1886.8063929324246
2021-10-01,invite,REGION 6,TRANSFER,BWP,2811.435110913207,15,361.8444490327514
2021-10-01,invite,REGION 1,ADD MONEY,UAH,2416.537108134938,9,172.34096270468186
2021-10-01,word_of_mouth,REGION 1,BANK CARD,LKR,5394.340965021265,8,738.5943886327015
2021-10-01,paid_social,REGION 4,BANK CARD,BDT,1379.1233023655425,6,614.0519591438982
2021-10-01,paid_display,REGION 4,TRANSFER,UGX,42840.02877056783,26,2967.0007715700553
2021-10-01,organic_social,REGION 4,TRANSFER,GBP,4715.44604231508,13,1346.639736046905
2021-10-01,paid_social,REGION 2,TRANSFER,BRL,1684.5540783241186,4,166.20207489658642
2021-10-01,paid_search,REGION 3,BANK CARD,CNY,736.8734106872728,14,300.06165959856264
2021-10-01,owned_partners,REGION 1,BANK CARD,TRY,2177.2378811305666,14,270.8028095479185
2021-10-01,paid_search,REGION 7,BANK CARD,JPY,10141.216908812296,17,1145.0568024746758
2021-10-01,word_of_mouth,REGION 9,TRANSFER,CRC,1161.5609061302307,6,24.80843460706768
2021-10-01,paid_search,REGION 6,BANK CARD,PHP,2669.52791892752,20,358.00221202215585
2021-10-01,word_of_mouth,REGION 6,BANK CARD,MXN,2898.792220523937,14,226.57391361896146
2021-10-01,organic_social,REGION 2,BANK CARD,THB,1001.2468781397397,6,80.96033949453367
2021-10-01,seo_content,REGION 4,TRANSFER,ZAR,3679.042900583672,13,165.0956365735886
2021-10-01,owned_partners,REGION 9,BANK CARD,RUB,31343.283529526456,32,2195.41183674481
2021-10-01,news,REGION 9,ADD MONEY,QAR,1439.3585571872525,6,298.870266641782
2021-10-01,seo_content,REGION 2,TRANSFER,AOA,4910.29616911893,5,89.77390513013304
2021-10-01,paid_social,REGION 3,BANK CARD,HUF,3352.297334603755,1,173.35706153227122
2021-10-01,audio,REGION 3,ADD MONEY,UAH,14727.990535553192,60,1015.2249192878771
2021-10-01,audio,REGION 4,ADD MONEY,ZAR,778.644145665511,7,292.1422812974739
2021-10-01,direct,REGION 8,ADD MONEY,UAH,1049.8839448344256,9,218.06213900771223
2021-10-01,paid_social,REGION 5,TRANSFER,CZK,2466.6577540981148,9,233.11064916113534
2021-10-01,paid_social,REGION 4,BANK CARD,THB,1063.1186746247301,21,63.363621115894226
2021-10-01,audio,REGION 6,BANK CARD,NOK,2876.968518954628,9,913.6929960557783
2021-10-01,paid_search,REGION 3,ADD MONEY,IDR,1543.0087135267042,10,214.67178231904992
2021-10-01,paid_search,REGION 4,ADD MONEY,HKD,734.4561544927544,1,4.458627999303736
2021-10-01,audio,REGION 5,BANK CARD,SAR,33410.69835430287,24,2210.8456770069274
2021-10-01,news,REGION 4,ADD MONEY,INR,7919.075617925423,251,194.22379034820426
2021-10-01,paid_social,REGION 4,TRANSFER,XCD,1074.5113321700685,8,57.112020748685396
2021-10-01,paid_display,REGION 4,TRANSFER,MYR,1275.575020394938,13,308.21188203280263
2021-10-01,news,REGION 4,BANK CARD,PEN,459.2103904372482,8,59.751720839914874
2021-10-01,paid_search,REGION 7,BANK CARD,TWD,3499.358098244798,10,515.8899461793303
2021-10-01,owned_partners,REGION 4,BANK CARD,ZAR,2925.9994655048827,9,309.4846427271717
2021-10-01,word_of_mouth,REGION 3,ADD MONEY,BOB,710.3670060022497,14,73.18713976183494
2021-10-01,paid_display,REGION 4,BANK CARD,AUD,8972.840834897295,24,749.4512822010696
2021-10-01,out_of_home,REGION 3,BANK CARD,AUD,659.0837438570575,13,160.56464939510727
2021-10-01,affiliates,REGION 9,BANK CARD,MAD,1668.4145614686727,2,251.07129867016724
2021-10-01,bank_partnerships,REGION 5,BANK CARD,CZK,11064.389108455254,8,1212.2581770646657
2021-10-01,bank_partnerships,REGION 6,BANK CARD,IDR,3264.143063969935,17,284.5939856020803
2021-10-01,seo_content,REGION 4,TRANSFER,HUF,4037.284123729674,7,361.25003530864836
2021-10-01,word_of_mouth,REGION 7,ADD MONEY,DZD,1834.2943941537526,5,198.96326744907023
2021-10-01,seo_content,REGION 1,TRANSFER,AUD,18563.987615129237,16,1919.6860321207237
2021-10-01,invite,REGION 2,BANK CARD,AED,8827.11172308248,22,464.6129023579693
2021-10-01,paid_display,REGION 4,BANK CARD,TWD,4238.0933640448,12,842.5902469243302
2021-10-01,seo_content,REGION 4,ADD MONEY,AUD,617.3887725905203,16,258.2830302217232
2021-10-01,paid_social,REGION 5,BANK CARD,KRW,7940.193112378424,3,903.2717516890294
2021-10-01,seo_content,REGION 5,BANK CARD,DKK,9787.533471534301,14,1353.5413379724098
2021-10-01,word_of_mouth,REGION 2,TRANSFER,DKK,4386.889936846557,18,339.8366299168755
2021-10-01,owned_partners,REGION 5,BANK CARD,CNY,42922.92735742101,15,3307.3984119370043
2021-10-01,news,REGION 9,TRANSFER,FJD,1914.999316116687,10,297.2867044720534
2021-10-01,email,REGION 3,BANK CARD,BGN,7824.698261250534,9,1786.4314111246385
2021-10-01,audio,REGION 4,TRANSFER,UGX,17256.999233716077,20,1877.2199103654648
2021-10-01,paid_search,REGION 1,ADD MONEY,NOK,703.7982544017156,8,204.600317571778
2021-10-01,news,REGION 6,TRANSFER,ARS,256.2351002686242,4,223.79740300148742
2021-10-01,news,REGION 3,BANK CARD,BDT,1954.5858625117717,3,104.25845546842078
2021-10-01,seo_content,REGION 2,BANK CARD,AUD,17584.424690272153,55,601.4601862401313
2021-10-01,affiliates,REGION 9,TRANSFER,ARS,8158.89530069252,12,976.6467041268826
2021-10-01,affiliates,REGION 2,TRANSFER,NOK,2514.855615272839,9,679.9976859595556
2021-10-01,seo_content,REGION 1,TRANSFER,NZD,1940.2372545369,1,228.38138147019097
2021-10-01,paid_social,REGION 3,TRANSFER,BGN,81176.71523056277,89,2567.0870645096875
2021-10-01,owned_partners,REGION 1,TRANSFER,UAH,2511.0230795737934,4,162.55827713859074
2021-10-01,news,REGION 9,BANK CARD,ANG,34781.460960136144,153,346.66982295590475
2021-10-01,organic_social,REGION 9,BANK CARD,IDR,32717.01044553534,96,916.9049940172815
2021-10-01,paid_search,REGION 9,TRANSFER,BWP,307658.64374520973,186,6618.802099209846
2021-10-01,paid_search,REGION 9,BANK CARD,CNY,328769.59848682117,264,5429.803541461538
2021-10-01,paid_search,REGION 4,ADD MONEY,IDR,25619.726811051227,673,326.863512785736
2021-10-01,news,REGION 9,BANK CARD,IDR,205547.50886219039,445,1729.463156606715
2021-10-01,audio,REGION 5,BANK CARD,NZD,6745.396221353245,17,413.4362418003148
2021-10-01,organic_social,REGION 2,TRANSFER,CZK,180.45619795010674,9,213.5531538014718
2021-10-01,invite,REGION 6,BANK CARD,NZD,13033.76414226156,52,439.5179825510077
2021-10-01,paid_search,REGION 9,TRANSFER,ANG,29548.454205448666,238,246.27546096800668
2021-10-01,paid_social,REGION 3,ADD MONEY,UAH,2468.4247369274835,78,206.71986100432184
2021-10-01,owned_partners,REGION 4,TRANSFER,NPR,540.9525940162658,7,124.9016326939567
2021-10-01,bank_partnerships,REGION 4,BANK CARD,PLN,5988.3632059012925,9,714.9515347419534
2021-10-01,affiliates,REGION 5,BANK CARD,TZS,12857.121778066932,49,578.2803097171507
2021-10-01,paid_search,REGION 4,ADD MONEY,QAR,10564.561917941106,136,195.91505594382593
2021-10-01,organic_social,REGION 6,BANK CARD,BGN,36510.52602820682,45,2100.695921335306
2021-10-01,invite,REGION 1,BANK CARD,TZS,171405.00116714922,248,1192.6515330850098
2021-10-01,email,REGION 7,BANK CARD,USD,4049.0391900724458,13,709.1692673682314
2021-10-01,out_of_home,REGION 7,BANK CARD,NOK,13170.20195423332,16,2133.3447817643173
2021-10-01,owned_partners,REGION 1,BANK CARD,MXN,2448.0509712427242,8,244.87036486272612
2021-10-01,paid_social,REGION 4,TRANSFER,CNY,55298.818232782425,60,3065.9575946566547
2021-10-01,out_of_home,REGION 4,TRANSFER,CLP,724.0694920844745,14,362.50390850974225
2021-10-01,owned_partners,REGION 4,BANK CARD,UAH,405791.85097436194,202,6180.5724176679405
2021-10-01,news,REGION 3,TRANSFER,BRL,430.317112494461,8,190.2521201524155
2021-10-01,paid_social,REGION 4,TRANSFER,VND,2431.63675277712,8,287.35732984411
2021-10-01,owned_partners,REGION 7,BANK CARD,BGN,109536.30795455966,222,769.0883758811466
2021-10-01,news,REGION 6,TRANSFER,BWP,6614.732400996699,38,436.84845907637873
2021-10-01,news,REGION 4,ADD MONEY,TZS,2081.443806400223,19,107.51115103884648
2021-10-01,paid_display,REGION 6,TRANSFER,AOA,269.4073187506926,5,238.55792367053135
2021-10-01,email,REGION 5,ADD MONEY,CNY,2395.214682390211,43,270.5403790123413
2021-10-01,invite,REGION 2,BANK CARD,TRY,3747.750637056024,12,100.05798409813491
2021-10-01,paid_search,REGION 3,ADD MONEY,CRC,2407.2085112973996,3,7.0908081132370615
2021-10-01,paid_display,REGION 9,TRANSFER,USD,422268.85573947534,305,5411.400409034777
2021-10-01,audio,REGION 4,BANK CARD,NZD,9422.372827387457,29,745.5383886751138
2021-10-01,owned_partners,REGION 9,ADD MONEY,CNY,185.81956571570106,4,253.43867069230916
2021-10-01,news,REGION 7,BANK CARD,BGN,988794.034720194,1624,2257.5177856958817
2021-10-01,seo_content,REGION 4,BANK CARD,BGN,1216423.564438353,794,4650.118225636183
2021-10-01,paid_search,REGION 2,BANK CARD,BGN,10623395.956381833,9174,3499.125050975652
2021-10-01,paid_search,REGION 5,BANK CARD,COP,977838.2861347727,2773,1595.5484293695051
2021-10-01,paid_social,REGION 5,TRANSFER,NPR,503.0056338390816,6,47.461271372735354
2021-10-01,word_of_mouth,REGION 6,ADD MONEY,AED,34.0090085624822,11,252.88529936981027
2021-10-01,bank_partnerships,REGION 4,TRANSFER,UGX,1878.5577563287395,13,524.145947929802
2021-10-01,audio,REGION 1,BANK CARD,MXN,1933.1910441656003,9,411.3066539668786
2021-10-01,paid_display,REGION 5,BANK CARD,UAH,542524.1038350366,248,2907.071830924269
2021-10-01,news,REGION 4,BANK CARD,CRC,25784.460806516287,23,2281.4397868494943
2021-10-01,paid_display,REGION 2,ADD MONEY,BWP,5457.671986685908,14,1932.3965288994707
2021-10-01,paid_search,REGION 6,TRANSFER,USD,132047.0250378013,693,1302.6405470696463
2021-10-01,news,REGION 9,BANK CARD,BGN,2063157.7822573963,1448,3646.0898783508187
2021-10-01,invite,REGION 9,BANK CARD,USD,500749.0653024254,339,3174.6348281546316
2021-10-01,news,REGION 4,ADD MONEY,ANG,6310.329603272104,185,252.01700056688387
2021-10-01,paid_display,REGION 6,BANK CARD,UAH,13011.185757010831,8,1986.2901456720017
2021-10-01,paid_search,REGION 9,BANK CARD,NIO,1805.7481235572668,6,257.553540317018
2021-10-01,paid_search,REGION 1,BANK CARD,ILS,369464.9641690709,431,1638.5120246272793
2021-10-01,paid_social,REGION 6,BANK CARD,IDR,24985.84793033329,63,531.5649965490798
2021-10-01,owned_partners,REGION 2,BANK CARD,VND,8293.851535952177,15,1007.9046279462832
2021-10-01,other,REGION 1,BANK CARD,UGX,13493.584418767894,8,1180.6378048458785
2021-10-01,seo_content,REGION 4,TRANSFER,BGN,602345.7727024708,818,3213.4640991318583
2021-10-01,organic_social,REGION 2,BANK CARD,CHF,2240.357888724086,11,257.4930847940389
2021-10-01,paid_display,REGION 6,TRANSFER,FJD,1026.8738317793477,1,278.3880621010331
2021-10-01,0.0,REGION 2,BANK CARD,CZK,1876.3673024574773,4,185.5771676591542
2021-10-01,seo_content,REGION 6,TRANSFER,FJD,2723.9726390005,13,156.39460411672638
2021-10-01,paid_social,REGION 3,TRANSFER,JOD,138.6783692019553,6,238.76639634187924
2021-10-01,invite,REGION 4,TRANSFER,FJD,7969.01579073133,20,595.3524713051552
2021-10-01,owned_partners,REGION 2,BANK CARD,MYR,1555.5342818873892,5,672.5985472566244
2021-10-01,audio,REGION 5,ADD MONEY,UAH,2308.444344088785,15,664.2324310699744
2021-10-01,audio,REGION 5,ADD MONEY,GBP,684.002359468648,2,36.79019550477885
2021-10-01,email,REGION 5,TRANSFER,GBP,1577.5752420654906,9,334.83838506409904
2021-10-01,organic_social,REGION 5,BANK CARD,GBP,36148.9631236109,35,1186.7928897359814
2021-10-01,news,REGION 1,TRANSFER,QAR,490.75927225906696,3,293.5789286918516
2021-10-01,paid_social,REGION 1,TRANSFER,VND,229249.6347196611,28,15668.0504921484
2021-10-01,invite,REGION 3,BANK CARD,CLP,526.5048580474459,2,164.66672504794022
2021-10-01,seo_content,REGION 2,BANK CARD,VND,2205.608826040727,11,390.3135707693208
2021-10-01,owned_partners,REGION 2,BANK CARD,EUR,14304.950611228673,45,1038.2010118917017
2021-10-01,email,REGION 9,BANK CARD,ARS,23167.96329801015,18,2808.51524149078
2021-10-01,affiliates,REGION 9,BANK CARD,CHF,1934.8153195852663,3,251.95503511982992
2021-10-01,owned_partners,REGION 3,BANK CARD,ZAR,3197.4629133236062,9,32.39398070088532
2021-10-01,affiliates,REGION 5,TRANSFER,CRC,7708.468750934671,6,1969.614658469173
2021-10-01,invite,REGION 4,ADD MONEY,MXN,27950.09943230669,72,705.0906657710906
2021-10-01,email,REGION 6,BANK CARD,ANG,1105.8704874212463,3,129.07941002129638
2021-10-01,organic_social,REGION 4,BANK CARD,INR,1121.0035745191667,9,225.23269015436028
2021-10-01,affiliates,REGION 7,BANK CARD,CHF,9529.945797966564,12,1387.5168852476702
2021-10-01,paid_display,REGION 5,TRANSFER,DKK,3833.7025779753913,4,254.89044707601548
2021-10-01,word_of_mouth,REGION 2,BANK CARD,PHP,18495.072036520683,12,3334.9313471852593
2021-10-01,invite,REGION 5,TRANSFER,GBP,2788.70340574819,11,328.6379227460811
2021-10-01,paid_social,REGION 3,TRANSFER,UGX,2764.4813736966075,12,282.93730947143575
2021-10-01,news,REGION 3,ADD MONEY,MUR,1509.7784043072606,20,301.9314761194811
2021-10-01,out_of_home,REGION 1,BANK CARD,BGN,8418.264370034536,5,3778.461406234917
2021-10-01,word_of_mouth,REGION 7,BANK CARD,MXN,112.10842328562232,6,222.04900352822477
2021-10-01,0.0,REGION 3,BANK CARD,CZK,2538.7207984846455,1,223.85888474367965
2021-10-01,owned_partners,REGION 9,TRANSFER,UAH,36295.59383822883,101,1295.8167355222733
2021-10-01,owned_partners,REGION 9,TRANSFER,USD,240269.78726368773,300,2557.045739423753
2021-10-01,affiliates,REGION 5,TRANSFER,FJD,952.6637285478016,7,128.80654595697865
2021-10-01,paid_search,REGION 1,TRANSFER,UGX,22600.64681516115,106,840.4876258312212
2021-10-01,invite,REGION 2,TRANSFER,EUR,6416.239762356369,29,445.3031041850593
2021-10-01,paid_search,REGION 4,ADD MONEY,RON,2164.851906773051,20,275.3144422396584
2021-10-01,out_of_home,REGION 2,BANK CARD,CZK,2924.9414059599944,1,253.86113437419664
2021-10-01,paid_display,REGION 1,BANK CARD,SAR,8231.7586635149,11,2488.6447226318933
2021-10-01,word_of_mouth,REGION 4,BANK CARD,UGX,63488.42501274717,77,2173.4574273531007
2021-10-01,seo_content,REGION 9,ADD MONEY,IDR,1968.7901697302325,84,78.84433916367148
2021-10-01,organic_social,REGION 9,TRANSFER,EUR,1433.7301185903175,3,94.75291923125022
2021-10-01,news,REGION 9,TRANSFER,COP,22418.75211016773,70,871.688949911323
2021-10-01,email,REGION 6,BANK CARD,THB,714.8768868007278,4,1.0497558534328038
2021-10-01,news,REGION 4,TRANSFER,BBD,2137.2431549494186,8,271.89728976809863
2021-10-01,audio,REGION 9,ADD MONEY,OMR,1138.838417458136,5,98.02699991034198
2021-10-01,affiliates,REGION 9,ADD MONEY,MRU,1117.7275773325298,11,510.5790959590193
2021-10-01,news,REGION 9,BANK CARD,CZK,33589.13022690583,48,1167.1999183815335
2021-10-01,invite,REGION 9,TRANSFER,VND,404.57226712356777,3,148.4996485161434
2021-10-01,affiliates,REGION 2,BANK CARD,GEL,20749.96189463473,14,2667.1975582660393
2021-10-01,audio,REGION 2,BANK CARD,CRC,6487.8729061826325,13,749.5078527090513
2021-10-01,news,REGION 7,BANK CARD,CNY,5963.522695876373,36,332.3419275666062
2021-10-01,organic_social,REGION 9,BANK CARD,EGP,2337.587844361041,4,241.07675191650387
2021-10-01,word_of_mouth,REGION 6,TRANSFER,ILS,1285.8421083551366,9,225.97757848172415
2021-10-01,direct,REGION 8,TRANSFER,IDR,3185.7956023433485,11,678.7689786972727
2021-10-01,seo_content,REGION 9,BANK CARD,CZK,9677.027051062558,17,1431.9816788875419
2021-10-01,word_of_mouth,REGION 9,TRANSFER,THB,384.10339840551654,2,216.6614349483894
2021-10-01,audio,REGION 4,BANK CARD,TRY,2236.3535307801667,13,448.1782406210726
2021-10-01,seo_content,REGION 9,BANK CARD,HUF,15117.378100092212,11,2072.473218554677
2021-10-01,paid_search,REGION 9,TRANSFER,XOF,1606.548856827487,9,212.29082718613557
2021-10-01,seo_content,REGION 9,TRANSFER,KRW,21998.71841570773,5,145.62427715376472
2021-10-01,paid_search,REGION 9,TRANSFER,CZK,27215.658923585383,68,901.2751816832981
2021-10-01,paid_social,REGION 9,BANK CARD,ARS,37857.26478260608,53,1658.3456034056987
2021-10-01,out_of_home,REGION 2,BANK CARD,USD,15358.842374524525,15,3167.8268335058115
2021-10-01,owned_partners,REGION 9,BANK CARD,HUF,3820.323586416707,9,1054.157653942942
2021-10-01,paid_search,REGION 2,ADD MONEY,CHF,4924.933696418518,189,54.69142725089338
2021-10-01,invite,REGION 3,BANK CARD,ANG,2842.731311930213,6,249.46787586776003
2021-10-01,news,REGION 3,TRANSFER,IDR,25630.52858740947,34,1845.4259610452648
2021-10-01,invite,REGION 7,TRANSFER,ILS,646.6987929408187,7,54.589933561531105
2021-10-01,owned_partners,REGION 2,TRANSFER,MXN,2444.862299000259,9,511.7312328740208
2021-10-01,paid_search,REGION 2,ADD MONEY,PHP,1182.3174563389039,10,336.56358391451187
2021-10-01,invite,REGION 9,BANK CARD,CNY,9434.729840603892,46,440.10993055915714
2021-10-01,affiliates,REGION 9,BANK CARD,UYU,1419.2136842214156,10,126.63758547732033
